"","plot_name","seedlot_name","accession_name","operator_name","amount","weight.g.","plot_number","row","range","harvest_seq","action"
"434","SI_Urb_22-227","SI_Urb_22-227","IL2021-30127","Jessica Rutkoski",NA,0,227,8,14,434,"KEEP"
"435","SI_Urb_22-226","SI_Urb_22-226","IL2021-3526","Jessica Rutkoski",NA,0,226,8,15,435,"KEEP"
"436","SI_Urb_22-225","SI_Urb_22-225","IL2021-30170","Jessica Rutkoski",NA,0,225,8,16,436,"KEEP"
"437","SI_Urb_22-224","SI_Urb_22-224","IL2021-3762","Jessica Rutkoski",NA,0,224,8,17,437,"KEEP"
"438","SI_Urb_22-223","SI_Urb_22-223","IL2021-1546","Jessica Rutkoski",NA,0,223,8,18,438,"KEEP"
"439","SI_Urb_22-222","SI_Urb_22-222","IL2021-1058","Jessica Rutkoski",NA,0,222,8,19,439,"KEEP"
"440","SI_Urb_22-221","SI_Urb_22-221","IL2021-28027","Jessica Rutkoski",NA,0,221,8,20,440,"KEEP"
"441","SI_Urb_22-220","SI_Urb_22-220","IL2021-27417","Jessica Rutkoski",NA,0,220,8,21,441,"KEEP"
"442","SI_Urb_22-219","SI_Urb_22-219","IL2021-30532","Jessica Rutkoski",NA,0,219,8,22,442,"KEEP"
"443","SI_Urb_22-218","SI_Urb_22-218","IL2021-22610","Jessica Rutkoski",NA,0,218,8,23,443,"KEEP"
"444","SI_Urb_22-217","SI_Urb_22-217","IL2021-30578","Jessica Rutkoski",NA,0,217,8,24,444,"KEEP"
"445","SI_Urb_22-216","SI_Urb_22-216","IL2021-28030","Jessica Rutkoski",NA,0,216,8,25,445,"KEEP"
"446","SI_Urb_22-215","SI_Urb_22-215","IL2021-37508","Jessica Rutkoski",NA,0,215,8,26,446,"KEEP"
"447","SI_Urb_22-214","SI_Urb_22-214","IL2021-22137","Jessica Rutkoski",NA,0,214,8,27,447,"KEEP"
"448","SI_Urb_22-213","SI_Urb_22-213","IL2021-25933","Jessica Rutkoski",NA,0,213,8,28,448,"KEEP"
"449","SI_Urb_22-212","SI_Urb_22-212","2020-40034","Jessica Rutkoski",NA,0,212,8,29,449,"KEEP"
"450","SI_Urb_22-211","SI_Urb_22-211","2020-17565","Jessica Rutkoski",NA,0,211,8,30,450,"KEEP"
"451","SI_Urb_22-1230","SI_Urb_22-1230","IL2021-43732","Jessica Rutkoski",NA,0,1230,41,30,451,"DISCARD"
"452","SI_Urb_22-1229","SI_Urb_22-1229","IL2021-28478","Jessica Rutkoski",NA,0,1229,41,29,452,"DISCARD"
"453","SI_Urb_22-1228","SI_Urb_22-1228","IL2021-43941","Jessica Rutkoski",NA,0,1228,41,28,453,"KEEP"
"454","SI_Urb_22-1227","SI_Urb_22-1227","IL2021-28402","Jessica Rutkoski",NA,0,1227,41,27,454,"DISCARD"
"455","SI_Urb_22-1226","SI_Urb_22-1226","IL2021-15029","Jessica Rutkoski",NA,0,1226,41,26,455,"KEEP"
"456","SI_Urb_22-1225","SI_Urb_22-1225","IL2021-14773","Jessica Rutkoski",NA,0,1225,41,25,456,"DISCARD"
"457","SI_Urb_22-1224","SI_Urb_22-1224","IL2021-17621","Jessica Rutkoski",NA,0,1224,41,24,457,"DISCARD"
"458","SI_Urb_22-1223","SI_Urb_22-1223","IL2021-40967","Jessica Rutkoski",NA,0,1223,41,23,458,"DISCARD"
"459","SI_Urb_22-1222","SI_Urb_22-1222","IL2021-15047","Jessica Rutkoski",NA,0,1222,41,22,459,"DISCARD"
"460","SI_Urb_22-1221","SI_Urb_22-1221","IL2021-17409","Jessica Rutkoski",NA,0,1221,41,21,460,"KEEP"
"461","SI_Urb_22-1220","SI_Urb_22-1220","IL2021-28471","Jessica Rutkoski",NA,0,1220,41,20,461,"DISCARD"
"462","SI_Urb_22-1219","SI_Urb_22-1219","IL2021-42115","Jessica Rutkoski",NA,0,1219,41,19,462,"KEEP"
"463","SI_Urb_22-1218","SI_Urb_22-1218","IL2021-28578","Jessica Rutkoski",NA,0,1218,41,18,463,"KEEP"
"464","SI_Urb_22-1217","SI_Urb_22-1217","IL2021-28535","Jessica Rutkoski",NA,0,1217,41,17,464,"KEEP"
"465","SI_Urb_22-1216","SI_Urb_22-1216","IL2021-25853","Jessica Rutkoski",NA,0,1216,41,16,465,"DISCARD"
"466","SI_Urb_22-1215","SI_Urb_22-1215","IL2021-31536","Jessica Rutkoski",NA,0,1215,41,15,466,"DISCARD"
"467","SI_Urb_22-1214","SI_Urb_22-1214","IL2021-31541","Jessica Rutkoski",NA,0,1214,41,14,467,"DISCARD"
"468","SI_Urb_22-1213","SI_Urb_22-1213","IL2021-41718","Jessica Rutkoski",NA,0,1213,41,13,468,"DISCARD"
"469","SI_Urb_22-1212","SI_Urb_22-1212","IL2021-40626","Jessica Rutkoski",NA,0,1212,41,12,469,"KEEP"
"470","SI_Urb_22-1211","SI_Urb_22-1211","IL2021-41319","Jessica Rutkoski",NA,0,1211,41,11,470,"KEEP"
"471","SI_Urb_22-1210","SI_Urb_22-1210","IL2021-41716","Jessica Rutkoski",NA,0,1210,41,10,471,"DISCARD"
"472","SI_Urb_22-1209","SI_Urb_22-1209","IL2021-41721","Jessica Rutkoski",NA,0,1209,41,9,472,"KEEP"
"473","SI_Urb_22-1208","SI_Urb_22-1208","IL2021-41727","Jessica Rutkoski",NA,0,1208,41,8,473,"DISCARD"
"474","SI_Urb_22-1207","SI_Urb_22-1207","IL2021-27049","Jessica Rutkoski",NA,0,1207,41,7,474,"DISCARD"
"475","SI_Urb_22-1206","SI_Urb_22-1206","IL2021-25533","Jessica Rutkoski",NA,0,1206,41,6,475,"DISCARD"
"476","SI_Urb_22-1205","SI_Urb_22-1205","IL2021-41350","Jessica Rutkoski",NA,0,1205,41,5,476,"KEEP"
"477","SI_Urb_22-1204","SI_Urb_22-1204","IL2021-28374","Jessica Rutkoski",NA,0,1204,41,4,477,"DISCARD"
"478","SI_Urb_22-1203","SI_Urb_22-1203","IL2021-30869","Jessica Rutkoski",NA,0,1203,41,3,478,"DISCARD"
"479","SI_Urb_22-1202","SI_Urb_22-1202","IL2021-27863","Jessica Rutkoski",NA,0,1202,41,2,479,"DISCARD"
"480","SI_Urb_22-1201","SI_Urb_22-1201","IL2021-31405","Jessica Rutkoski",NA,0,1201,41,1,480,"DISCARD"
"481","SI_Urb_22-241","SI_Urb_22-241","IL2021-16226","Jessica Rutkoski",NA,0,241,9,1,481,"KEEP"
"482","SI_Urb_22-242","SI_Urb_22-242","IL2021-28212","Jessica Rutkoski",NA,0,242,9,2,482,"KEEP"
"483","SI_Urb_22-243","SI_Urb_22-243","IL2021-16270","Jessica Rutkoski",NA,0,243,9,3,483,"KEEP"
"484","SI_Urb_22-244","SI_Urb_22-244","IL2021-24114","Jessica Rutkoski",NA,0,244,9,4,484,"KEEP"
"485","SI_Urb_22-245","SI_Urb_22-245","IL2021-21769","Jessica Rutkoski",NA,0,245,9,5,485,"KEEP"
"486","SI_Urb_22-246","SI_Urb_22-246","IL2021-26275","Jessica Rutkoski",NA,0,246,9,6,486,"KEEP"
"487","SI_Urb_22-247","SI_Urb_22-247","IL2021-26929","Jessica Rutkoski",NA,0,247,9,7,487,"KEEP"
"488","SI_Urb_22-248","SI_Urb_22-248","IL2021-26850","Jessica Rutkoski",NA,0,248,9,8,488,"KEEP"
"489","SI_Urb_22-249","SI_Urb_22-249","IL2021-2535","Jessica Rutkoski",NA,0,249,9,9,489,"KEEP"
"490","SI_Urb_22-250","SI_Urb_22-250","IL2021-35965","Jessica Rutkoski",NA,0,250,9,10,490,"KEEP"
"491","SI_Urb_22-251","SI_Urb_22-251","IL2021-12459","Jessica Rutkoski",NA,0,251,9,11,491,"KEEP"
"492","SI_Urb_22-252","SI_Urb_22-252","IL2021-36747","Jessica Rutkoski",NA,0,252,9,12,492,"KEEP"
"493","SI_Urb_22-253","SI_Urb_22-253","IL2021-34276","Jessica Rutkoski",NA,0,253,9,13,493,"KEEP"
"494","SI_Urb_22-254","SI_Urb_22-254","IL2021-31857","Jessica Rutkoski",NA,0,254,9,14,494,"KEEP"
"495","SI_Urb_22-255","SI_Urb_22-255","IL2021-12773","Jessica Rutkoski",NA,0,255,9,15,495,"KEEP"
"496","SI_Urb_22-256","SI_Urb_22-256","IL2021-10769","Jessica Rutkoski",NA,0,256,9,16,496,"KEEP"
"497","SI_Urb_22-257","SI_Urb_22-257","IL2021-9524","Jessica Rutkoski",NA,0,257,9,17,497,"KEEP"
"498","SI_Urb_22-258","SI_Urb_22-258","IL2021-16031","Jessica Rutkoski",NA,0,258,9,18,498,"KEEP"
"499","SI_Urb_22-259","SI_Urb_22-259","IL2021-45972","Jessica Rutkoski",NA,0,259,9,19,499,"KEEP"
"500","SI_Urb_22-260","SI_Urb_22-260","IL2021-1936","Jessica Rutkoski",NA,0,260,9,20,500,"KEEP"
"501","SI_Urb_22-261","SI_Urb_22-261","IL2021-37710","Jessica Rutkoski",NA,0,261,9,21,501,"KEEP"
"502","SI_Urb_22-262","SI_Urb_22-262","IL2021-2559","Jessica Rutkoski",NA,0,262,9,22,502,"KEEP"
"503","SI_Urb_22-263","SI_Urb_22-263","IL2021-40667","Jessica Rutkoski",NA,0,263,9,23,503,"KEEP"
"504","SI_Urb_22-264","SI_Urb_22-264","IL2021-13951","Jessica Rutkoski",NA,0,264,9,24,504,"KEEP"
"505","SI_Urb_22-265","SI_Urb_22-265","IL2021-40638","Jessica Rutkoski",NA,0,265,9,25,505,"KEEP"
"506","SI_Urb_22-266","SI_Urb_22-266","IL2021-7544","Jessica Rutkoski",NA,0,266,9,26,506,"KEEP"
"507","SI_Urb_22-267","SI_Urb_22-267","IL2021-11703","Jessica Rutkoski",NA,0,267,9,27,507,"KEEP"
"508","SI_Urb_22-268","SI_Urb_22-268","IL2021-23771","Jessica Rutkoski",NA,0,268,9,28,508,"KEEP"
"509","SI_Urb_22-269","SI_Urb_22-269","IL2021-32967","Jessica Rutkoski",NA,0,269,9,29,509,"KEEP"
"510","SI_Urb_22-270","SI_Urb_22-270","IL2021-32904","Jessica Rutkoski",NA,0,270,9,30,510,"KEEP"
"511","SI_Urb_22-1171","SI_Urb_22-1171","IL2021-25344","Jessica Rutkoski",NA,0,1171,40,30,511,"KEEP"
"512","SI_Urb_22-1172","SI_Urb_22-1172","IL2021-24578","Jessica Rutkoski",NA,0,1172,40,29,512,"DISCARD"
"513","SI_Urb_22-1173","SI_Urb_22-1173","IL2021-27036","Jessica Rutkoski",NA,0,1173,40,28,513,"DISCARD"
"514","SI_Urb_22-1174","SI_Urb_22-1174","IL2021-27067","Jessica Rutkoski",NA,0,1174,40,27,514,"DISCARD"
"515","SI_Urb_22-1175","SI_Urb_22-1175","IL2021-4033","Jessica Rutkoski",NA,0,1175,40,26,515,"DISCARD"
"516","SI_Urb_22-1176","SI_Urb_22-1176","IL2021-41207","Jessica Rutkoski",NA,0,1176,40,25,516,"DISCARD"
"517","SI_Urb_22-1177","SI_Urb_22-1177","IL2021-28373","Jessica Rutkoski",NA,0,1177,40,24,517,"KEEP"
"518","SI_Urb_22-1178","SI_Urb_22-1178","IL2021-25522","Jessica Rutkoski",NA,0,1178,40,23,518,"KEEP"
"519","SI_Urb_22-1179","SI_Urb_22-1179","IL2021-27813","Jessica Rutkoski",NA,0,1179,40,22,519,"KEEP"
"520","SI_Urb_22-1180","SI_Urb_22-1180","IL2021-27845","Jessica Rutkoski",NA,0,1180,40,21,520,"DISCARD"
"521","SI_Urb_22-1181","SI_Urb_22-1181","IL2021-37545","Jessica Rutkoski",NA,0,1181,40,20,521,"DISCARD"
"522","SI_Urb_22-1182","SI_Urb_22-1182","IL2021-6924","Jessica Rutkoski",NA,0,1182,40,19,522,"DISCARD"
"523","SI_Urb_22-1183","SI_Urb_22-1183","IL2021-6525","Jessica Rutkoski",NA,0,1183,40,18,523,"DISCARD"
"524","SI_Urb_22-1184","SI_Urb_22-1184","IL2021-40910","Jessica Rutkoski",NA,0,1184,40,17,524,"DISCARD"
"525","SI_Urb_22-1185","SI_Urb_22-1185","IL2021-25334","Jessica Rutkoski",NA,0,1185,40,16,525,"KEEP"
"526","SI_Urb_22-1186","SI_Urb_22-1186","IL2021-25441","Jessica Rutkoski",NA,0,1186,40,15,526,"DISCARD"
"527","SI_Urb_22-1187","SI_Urb_22-1187","IL2021-25411","Jessica Rutkoski",NA,0,1187,40,14,527,"KEEP"
"528","SI_Urb_22-1188","SI_Urb_22-1188","IL2021-18457","Jessica Rutkoski",NA,0,1188,40,13,528,"KEEP"
"529","SI_Urb_22-1189","SI_Urb_22-1189","IL2021-40865","Jessica Rutkoski",NA,0,1189,40,12,529,"KEEP"
"530","SI_Urb_22-1190","SI_Urb_22-1190","IL2021-377","Jessica Rutkoski",NA,0,1190,40,11,530,"DISCARD"
"531","SI_Urb_22-1191","SI_Urb_22-1191","IL2021-7615","Jessica Rutkoski",NA,0,1191,40,10,531,"DISCARD"
"532","SI_Urb_22-1192","SI_Urb_22-1192","IL2021-7017","Jessica Rutkoski",NA,0,1192,40,9,532,"DISCARD"
"533","SI_Urb_22-1193","SI_Urb_22-1193","IL2021-25511","Jessica Rutkoski",NA,0,1193,40,8,533,"DISCARD"
"534","SI_Urb_22-1194","SI_Urb_22-1194","IL2021-42061","Jessica Rutkoski",NA,0,1194,40,7,534,"DISCARD"
"535","SI_Urb_22-1195","SI_Urb_22-1195","IL2021-25528","Jessica Rutkoski",NA,0,1195,40,6,535,"KEEP"
"536","SI_Urb_22-1196","SI_Urb_22-1196","IL2021-28377","Jessica Rutkoski",NA,0,1196,40,5,536,"DISCARD"
"537","SI_Urb_22-1197","SI_Urb_22-1197","IL2021-27960","Jessica Rutkoski",NA,0,1197,40,4,537,"DISCARD"
"538","SI_Urb_22-1198","SI_Urb_22-1198","IL2021-31401","Jessica Rutkoski",NA,0,1198,40,3,538,"DISCARD"
"539","SI_Urb_22-1199","SI_Urb_22-1199","IL2021-29630","Jessica Rutkoski",NA,0,1199,40,2,539,"DISCARD"
"540","SI_Urb_22-1200","SI_Urb_22-1200","IL2021-28249","Jessica Rutkoski",NA,0,1200,40,1,540,"DISCARD"
"541","SI_Urb_22-300","SI_Urb_22-300","IL2021-14925","Jessica Rutkoski",NA,0,300,10,1,541,"KEEP"
"542","SI_Urb_22-299","SI_Urb_22-299","IL2021-3428","Jessica Rutkoski",NA,0,299,10,2,542,"KEEP"
"543","SI_Urb_22-298","SI_Urb_22-298","IL2021-3403","Jessica Rutkoski",NA,0,298,10,3,543,"KEEP"
"544","SI_Urb_22-297","SI_Urb_22-297","IL2021-1438","Jessica Rutkoski",NA,0,297,10,4,544,"KEEP"
"545","SI_Urb_22-296","SI_Urb_22-296","IL2021-34720","Jessica Rutkoski",NA,0,296,10,5,545,"KEEP"
"546","SI_Urb_22-295","SI_Urb_22-295","IL2021-6132","Jessica Rutkoski",NA,0,295,10,6,546,"KEEP"
"547","SI_Urb_22-294","SI_Urb_22-294","IL2021-39058","Jessica Rutkoski",NA,0,294,10,7,547,"KEEP"
"548","SI_Urb_22-293","SI_Urb_22-293","IL2021-39469","Jessica Rutkoski",NA,0,293,10,8,548,"KEEP"
"549","SI_Urb_22-292","SI_Urb_22-292","IL2021-33507","Jessica Rutkoski",NA,0,292,10,9,549,"KEEP"
"550","SI_Urb_22-291","SI_Urb_22-291","IL2021-24956","Jessica Rutkoski",NA,0,291,10,10,550,"KEEP"
"551","SI_Urb_22-290","SI_Urb_22-290","IL2021-16415","Jessica Rutkoski",NA,0,290,10,11,551,"KEEP"
"552","SI_Urb_22-289","SI_Urb_22-289","IL2021-29158","Jessica Rutkoski",NA,0,289,10,12,552,"KEEP"
"553","SI_Urb_22-288","SI_Urb_22-288","IL2021-16620","Jessica Rutkoski",NA,0,288,10,13,553,"KEEP"
"554","SI_Urb_22-287","SI_Urb_22-287","IL2021-16419","Jessica Rutkoski",NA,0,287,10,14,554,"KEEP"
"555","SI_Urb_22-286","SI_Urb_22-286","IL2021-29545","Jessica Rutkoski",NA,0,286,10,15,555,"KEEP"
"556","SI_Urb_22-285","SI_Urb_22-285","IL2021-15152","Jessica Rutkoski",NA,0,285,10,16,556,"KEEP"
"557","SI_Urb_22-284","SI_Urb_22-284","IL2021-13615","Jessica Rutkoski",NA,0,284,10,17,557,"KEEP"
"558","SI_Urb_22-283","SI_Urb_22-283","IL2021-15576","Jessica Rutkoski",NA,0,283,10,18,558,"KEEP"
"559","SI_Urb_22-282","SI_Urb_22-282","IL2021-1839","Jessica Rutkoski",NA,0,282,10,19,559,"KEEP"
"560","SI_Urb_22-281","SI_Urb_22-281","IL2021-1302","Jessica Rutkoski",NA,0,281,10,20,560,"KEEP"
"561","SI_Urb_22-280","SI_Urb_22-280","IL2021-13712","Jessica Rutkoski",NA,0,280,10,21,561,"KEEP"
"562","SI_Urb_22-279","SI_Urb_22-279","IL2021-15931","Jessica Rutkoski",NA,0,279,10,22,562,"KEEP"
"563","SI_Urb_22-278","SI_Urb_22-278","IL2021-13713","Jessica Rutkoski",NA,0,278,10,23,563,"KEEP"
"564","SI_Urb_22-277","SI_Urb_22-277","IL2021-12361","Jessica Rutkoski",NA,0,277,10,24,564,"KEEP"
"565","SI_Urb_22-276","SI_Urb_22-276","IL2021-44705","Jessica Rutkoski",NA,0,276,10,25,565,"KEEP"
"566","SI_Urb_22-275","SI_Urb_22-275","IL2021-46629","Jessica Rutkoski",NA,0,275,10,26,566,"KEEP"
"567","SI_Urb_22-274","SI_Urb_22-274","IL2021-29563","Jessica Rutkoski",NA,0,274,10,27,567,"KEEP"
"568","SI_Urb_22-273","SI_Urb_22-273","IL2021-22056","Jessica Rutkoski",NA,0,273,10,28,568,"KEEP"
"569","SI_Urb_22-272","SI_Urb_22-272","IL2021-26279","Jessica Rutkoski",NA,0,272,10,29,569,"KEEP"
"570","SI_Urb_22-271","SI_Urb_22-271","IL2021-30921","Jessica Rutkoski",NA,0,271,10,30,570,"KEEP"
"571","SI_Urb_22-1170","SI_Urb_22-1170","IL2021-42064","Jessica Rutkoski",NA,0,1170,39,30,571,"DISCARD"
"572","SI_Urb_22-1169","SI_Urb_22-1169","IL2021-40873","Jessica Rutkoski",NA,0,1169,39,29,572,"DISCARD"
"573","SI_Urb_22-1168","SI_Urb_22-1168","IL2021-42072","Jessica Rutkoski",NA,0,1168,39,28,573,"KEEP"
"574","SI_Urb_22-1167","SI_Urb_22-1167","IL2021-42067","Jessica Rutkoski",NA,0,1167,39,27,574,"DISCARD"
"575","SI_Urb_22-1166","SI_Urb_22-1166","IL2021-41221","Jessica Rutkoski",NA,0,1166,39,26,575,"DISCARD"
"576","SI_Urb_22-1165","SI_Urb_22-1165","IL2021-41011","Jessica Rutkoski",NA,0,1165,39,25,576,"DISCARD"
"577","SI_Urb_22-1164","SI_Urb_22-1164","IL2021-943","Jessica Rutkoski",NA,0,1164,39,24,577,"DISCARD"
"578","SI_Urb_22-1163","SI_Urb_22-1163","IL2021-4012","Jessica Rutkoski",NA,0,1163,39,23,578,"DISCARD"
"579","SI_Urb_22-1162","SI_Urb_22-1162","IL2021-3978","Jessica Rutkoski",NA,0,1162,39,22,579,"DISCARD"
"580","SI_Urb_22-1161","SI_Urb_22-1161","IL2021-6802","Jessica Rutkoski",NA,0,1161,39,21,580,"DISCARD"
"581","SI_Urb_22-1160","SI_Urb_22-1160","IL2021-6771","Jessica Rutkoski",NA,0,1160,39,20,581,"KEEP"
"582","SI_Urb_22-1159","SI_Urb_22-1159","IL2021-6937","Jessica Rutkoski",NA,0,1159,39,19,582,"DISCARD"
"583","SI_Urb_22-1158","SI_Urb_22-1158","IL2021-18501","Jessica Rutkoski",NA,0,1158,39,18,583,"DISCARD"
"584","SI_Urb_22-1157","SI_Urb_22-1157","IL2021-33161","Jessica Rutkoski",NA,0,1157,39,17,584,"DISCARD"
"585","SI_Urb_22-1156","SI_Urb_22-1156","IL2021-18468","Jessica Rutkoski",NA,0,1156,39,16,585,"KEEP"
"586","SI_Urb_22-1155","SI_Urb_22-1155","IL2021-18451","Jessica Rutkoski",NA,0,1155,39,15,586,"KEEP"
"587","SI_Urb_22-1154","SI_Urb_22-1154","IL2021-29011","Jessica Rutkoski",NA,0,1154,39,14,587,"KEEP"
"588","SI_Urb_22-1153","SI_Urb_22-1153","IL2021-28973","Jessica Rutkoski",NA,0,1153,39,13,588,"KEEP"
"589","SI_Urb_22-1152","SI_Urb_22-1152","IL2021-33861","Jessica Rutkoski",NA,0,1152,39,12,589,"KEEP"
"590","SI_Urb_22-1151","SI_Urb_22-1151","IL2021-16335","Jessica Rutkoski",NA,0,1151,39,11,590,"DISCARD"
"591","SI_Urb_22-1150","SI_Urb_22-1150","IL2021-15933","Jessica Rutkoski",NA,0,1150,39,10,591,"DISCARD"
"592","SI_Urb_22-1149","SI_Urb_22-1149","IL2021-29115","Jessica Rutkoski",NA,0,1149,39,9,592,"DISCARD"
"593","SI_Urb_22-1148","SI_Urb_22-1148","IL2021-16151","Jessica Rutkoski",NA,0,1148,39,8,593,"DISCARD"
"594","SI_Urb_22-1147","SI_Urb_22-1147","IL2021-33860","Jessica Rutkoski",NA,0,1147,39,7,594,"DISCARD"
"595","SI_Urb_22-1146","SI_Urb_22-1146","IL2021-29002","Jessica Rutkoski",NA,0,1146,39,6,595,"KEEP"
"596","SI_Urb_22-1145","SI_Urb_22-1145","IL2021-28826","Jessica Rutkoski",NA,0,1145,39,5,596,"KEEP"
"597","SI_Urb_22-1144","SI_Urb_22-1144","IL2021-33856","Jessica Rutkoski",NA,0,1144,39,4,597,"DISCARD"
"598","SI_Urb_22-1143","SI_Urb_22-1143","IL2021-21416","Jessica Rutkoski",NA,0,1143,39,3,598,"DISCARD"
"599","SI_Urb_22-1142","SI_Urb_22-1142","IL2021-24872","Jessica Rutkoski",NA,0,1142,39,2,599,"KEEP"
"600","SI_Urb_22-1141","SI_Urb_22-1141","IL2021-5021","Jessica Rutkoski",NA,0,1141,39,1,600,"DISCARD"
"601","SI_Urb_22-301","SI_Urb_22-301","IL2021-14836","Jessica Rutkoski",NA,0,301,11,1,601,"KEEP"
"602","SI_Urb_22-302","SI_Urb_22-302","IL2021-25229","Jessica Rutkoski",NA,0,302,11,2,602,"KEEP"
"603","SI_Urb_22-303","SI_Urb_22-303","IL2021-12925","Jessica Rutkoski",NA,0,303,11,3,603,"KEEP"
"604","SI_Urb_22-304","SI_Urb_22-304","IL2021-29313","Jessica Rutkoski",NA,0,304,11,4,604,"KEEP"
"605","SI_Urb_22-305","SI_Urb_22-305","IL2021-21127","Jessica Rutkoski",NA,0,305,11,5,605,"KEEP"
"606","SI_Urb_22-306","SI_Urb_22-306","IL2021-21072","Jessica Rutkoski",NA,0,306,11,6,606,"KEEP"
"607","SI_Urb_22-307","SI_Urb_22-307","IL2021-33348","Jessica Rutkoski",NA,0,307,11,7,607,"KEEP"
"608","SI_Urb_22-308","SI_Urb_22-308","IL2021-4279","Jessica Rutkoski",NA,0,308,11,8,608,"KEEP"
"609","SI_Urb_22-309","SI_Urb_22-309","IL2021-33668","Jessica Rutkoski",NA,0,309,11,9,609,"KEEP"
"610","SI_Urb_22-310","SI_Urb_22-310","IL2021-33647","Jessica Rutkoski",NA,0,310,11,10,610,"KEEP"
"611","SI_Urb_22-311","SI_Urb_22-311","IL2021-33660","Jessica Rutkoski",NA,0,311,11,11,611,"KEEP"
"612","SI_Urb_22-312","SI_Urb_22-312","IL2021-29356","Jessica Rutkoski",NA,0,312,11,12,612,"KEEP"
"613","SI_Urb_22-313","SI_Urb_22-313","IL2021-24143","Jessica Rutkoski",NA,0,313,11,13,613,"KEEP"
"614","SI_Urb_22-314","SI_Urb_22-314","IL2021-28309","Jessica Rutkoski",NA,0,314,11,14,614,"KEEP"
"615","SI_Urb_22-315","SI_Urb_22-315","IL2021-15733","Jessica Rutkoski",NA,0,315,11,15,615,"KEEP"
"616","SI_Urb_22-316","SI_Urb_22-316","IL2021-33954","Jessica Rutkoski",NA,0,316,11,16,616,"KEEP"
"617","SI_Urb_22-317","SI_Urb_22-317","IL2021-14676","Jessica Rutkoski",NA,0,317,11,17,617,"KEEP"
"618","SI_Urb_22-318","SI_Urb_22-318","IL2021-43336","Jessica Rutkoski",NA,0,318,11,18,618,"KEEP"
"619","SI_Urb_22-319","SI_Urb_22-319","IL2021-33945","Jessica Rutkoski",NA,0,319,11,19,619,"KEEP"
"620","SI_Urb_22-320","SI_Urb_22-320","IL2021-7627","Jessica Rutkoski",NA,0,320,11,20,620,"KEEP"
"621","SI_Urb_22-321","SI_Urb_22-321","IL2021-7630","Jessica Rutkoski",NA,0,321,11,21,621,"KEEP"
"622","SI_Urb_22-322","SI_Urb_22-322","IL2021-13805","Jessica Rutkoski",NA,0,322,11,22,622,"KEEP"
"623","SI_Urb_22-323","SI_Urb_22-323","IL2021-16722","Jessica Rutkoski",NA,0,323,11,23,623,"KEEP"
"624","SI_Urb_22-324","SI_Urb_22-324","IL2021-26838","Jessica Rutkoski",NA,0,324,11,24,624,"KEEP"
"625","SI_Urb_22-325","SI_Urb_22-325","IL2021-14713","Jessica Rutkoski",NA,0,325,11,25,625,"KEEP"
"626","SI_Urb_22-326","SI_Urb_22-326","IL2021-16810","Jessica Rutkoski",NA,0,326,11,26,626,"KEEP"
"627","SI_Urb_22-327","SI_Urb_22-327","IL2021-17641","Jessica Rutkoski",NA,0,327,11,27,627,"KEEP"
"628","SI_Urb_22-328","SI_Urb_22-328","IL2021-40938","Jessica Rutkoski",NA,0,328,11,28,628,"KEEP"
"629","SI_Urb_22-329","SI_Urb_22-329","IL2021-34115","Jessica Rutkoski",NA,0,329,11,29,629,"KEEP"
"630","SI_Urb_22-330","SI_Urb_22-330","IL2021-17506","Jessica Rutkoski",NA,0,330,11,30,630,"KEEP"
"631","SI_Urb_22-1111","SI_Urb_22-1111","IL2021-21732","Jessica Rutkoski",NA,0,1111,38,30,631,"DISCARD"
"632","SI_Urb_22-1112","SI_Urb_22-1112","IL2021-6846","Jessica Rutkoski",NA,0,1112,38,29,632,"DISCARD"
"633","SI_Urb_22-1113","SI_Urb_22-1113","IL2021-1405","Jessica Rutkoski",NA,0,1113,38,28,633,"DISCARD"
"634","SI_Urb_22-1114","SI_Urb_22-1114","IL2021-21708","Jessica Rutkoski",NA,0,1114,38,27,634,"KEEP"
"635","SI_Urb_22-1115","SI_Urb_22-1115","IL2021-1748","Jessica Rutkoski",NA,0,1115,38,26,635,"DISCARD"
"636","SI_Urb_22-1116","SI_Urb_22-1116","IL2021-1956","Jessica Rutkoski",NA,0,1116,38,25,636,"DISCARD"
"637","SI_Urb_22-1117","SI_Urb_22-1117","IL2021-6855","Jessica Rutkoski",NA,0,1117,38,24,637,"DISCARD"
"638","SI_Urb_22-1118","SI_Urb_22-1118","IL2021-1828","Jessica Rutkoski",NA,0,1118,38,23,638,"DISCARD"
"639","SI_Urb_22-1119","SI_Urb_22-1119","IL2021-29438","Jessica Rutkoski",NA,0,1119,38,22,639,"DISCARD"
"640","SI_Urb_22-1120","SI_Urb_22-1120","IL2021-28071","Jessica Rutkoski",NA,0,1120,38,21,640,"DISCARD"
"641","SI_Urb_22-1121","SI_Urb_22-1121","IL2021-24110","Jessica Rutkoski",NA,0,1121,38,20,641,"KEEP"
"642","SI_Urb_22-1122","SI_Urb_22-1122","IL2021-29623","Jessica Rutkoski",NA,0,1122,38,19,642,"DISCARD"
"643","SI_Urb_22-1123","SI_Urb_22-1123","IL2021-7037","Jessica Rutkoski",NA,0,1123,38,18,643,"DISCARD"
"644","SI_Urb_22-1124","SI_Urb_22-1124","IL2021-33722","Jessica Rutkoski",NA,0,1124,38,17,644,"DISCARD"
