"","germplasmName","Stage","purdy.pedigree","Grain.test.weight...lbs.bu","Grain.yield...bu.ac","Heading.time...Julian.date..JD..","Plant.height.inches","FHB.DON.content...ppm.","FHB.grain.incidence.....","merit","DON_AdvScb20","DON_AdvScb21","DON_PrScb20","DON_PrScb21","FDK_AdvScb20","FDK_AdvScb21","FDK_PrScb20","FDK_PrScb21","heading_AdvHYUrb20","heading_AdvNeo21","heading_AdvScb20","heading_AdvScb21","heading_AdvUrb20","heading_AdvUrb21","heading_PrNeo21","heading_PrScb20","heading_PrScb21","heading_PrUrb20","heading_PrUrb21","heading_YTNeo22","heading_YTUrb22","height_AdvHYUrb20","height_AdvNeo20","height_AdvNeo21","height_AdvUrb20","height_AdvUrb21","height_PrNeo20","height_PrNeo21","height_PrUrb20","height_PrUrb21","height_YTNeo22","height_YTUrb22","tw_AdvCar20","tw_AdvHYUrb20","tw_AdvNeo20","tw_AdvNeo21","tw_AdvScb20","tw_AdvStJ20","tw_AdvStj21","tw_AdvUrb20","tw_AdvUrb21","tw_PrCar20","tw_PrNeo20","tw_PrNeo21","tw_PrScb20","tw_PrStj20","tw_PrStj21","tw_PrUrb20","tw_PrUrb21","tw_YTBlv22","tw_YTNeo22","tw_YTStj22","tw_YTStp22","tw_YTUrb22","yield_AdvCar20","yield_AdvHYUrb20","yield_AdvNeo20","yield_AdvNeo21","yield_AdvStJ20","yield_AdvStj21","yield_AdvUrb20","yield_AdvUrb21","yield_PrCar20","yield_PrNeo20","yield_PrNeo21","yield_PrStj20","yield_PrStj21","yield_PrUrb20","yield_PrUrb21","yield_YTBlv22","yield_YTNeo22","yield_YTStj22","yield_YTStp22","yield_YTUrb22","sbmv22","lgiWt","sincWt","mincWt"
"1116","IL2021-39950",1,"07-20728/07-4415//07-20728",59.8440103525644,90.5524253396452,133.500541320354,39.376492835757,1.00605654869962,13.2786547190923,527.617962523895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.8409602,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.86754287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.45661181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.6042013,NA,NA,NA,NA,0,7.89,0
"1117","IL2021-39956",1,"07-20728/07-4415//07-20728",59.5595772255343,80.1019307875849,133.482023653214,37.945590622333,0.686573966351022,8.58262465271162,477.659395817977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.1424579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.83150053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.9888782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.75620888,NA,NA,NA,NA,0,7.64,0
"1118","IL2021-39959",1,"07-20728/07-4415//07-20728",59.9161848205282,82.0060679754221,132.110375454351,37.7405983916078,0.822598743540449,12.330228834721,491.341987119393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.3921432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.66922283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.5082553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.38353051,NA,NA,NA,NA,0,7.44,0
"1119","IL2021-39970",1,"07-20728/07-4415//07-20728",59.4696730214334,78.3778670046132,132.730083995434,36.8799148049037,0.988454886516656,11.2012442625161,465.664356924756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.1045554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.05974661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.41589387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.00735004,NA,0,7.79,0
"1120","IL2021-40002",1,"07-20728/07-4415//16-9335",59.5536701545442,84.1725692902209,133.37760914388,37.9895547364542,1.09671956271253,13.4098761079841,491.159334120643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.7248757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.91915683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.58437918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.1116324,NA,0,6.69,0
"1121","IL2021-40042",1,"07-20728/07-4415//16-9335",59.836420824492,85.0507731321513,133.424237094537,37.4039177489884,1.20642647141053,15.9224879437,492.199036852224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.8173772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.69588867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.04339757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,103.5718814,NA,0,5.8,0
"1122","IL2021-4012",1,"02-19463-5/P0566A1-3-1-52",59.3382839026029,76.9817151230006,133.323272368197,36.9817815859768,0.939915470798132,15.3750681435917,452.762664179552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.8876974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.10435259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.22843119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.4287375,NA,0,5.97,0
"1123","IL2021-40138",1,"07-20728/07-19334//07-4415",59.5828534699607,88.7446452255844,132.218041988253,36.8230058114395,0.873922234168911,10.5192384522982,528.940836719585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.2263494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.88931288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.67421783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.7945516,NA,0,6.36,0
"1124","IL2021-40301",1,"07-20728/14-11830//12-17257",59.4705846687983,83.0805400593918,133.74937966693,36.7397091854797,0.37309905624173,3.64839893782456,501.557936083703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.3121301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.3805779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.49600931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.4020529,NA,0,4.85,0
"1125","IL2021-40317",1,"07-20728/14-11830//12-17257",59.5061794347296,86.3486492809003,133.618833335438,36.288334377952,0.470677697416089,2.77389899091586,520.060324474354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.1053283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.49708058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.58855807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.39062,NA,0,6.58,0
"1126","IL2021-4033",1,"02-19463-5/P0566A1-3-1-52",58.4818986172263,82.0115909669376,132.395490277969,37.7131046217567,1.26788720696206,21.7264927099895,476.329478904169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.68846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.81431125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.34686586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.94183002,NA,NA,NA,NA,0,5.36,0
"1127","IL2021-4037",1,"02-19463-5/P0566A1-3-1-52",58.9590695966381,78.3188671910338,131.75222772885,35.3444626783867,1.17770905125219,19.2505710364376,462.728406412288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.9508979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.43605864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.6642687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.36664692,NA,0,5.74,0
"1128","IL2021-40427",1,"07-20728/14-11848//12-21235",60.0283703834075,84.9202631365747,133.890563061066,37.86663408684,0.997034938697764,8.89510865135744,497.234901289191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.3911544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.43708537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.34643838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.9922114,NA,0,7.1,0
"1129","IL2021-4049",1,"02-19463-5/P0566A1-3-1-52",59.516635331569,78.4008446514387,133.164812174204,35.2773577066961,1.0587867885224,15.5411757324565,459.566551103624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.7860565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.65804396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.58586569,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.73279914,NA,0,5.14,0
"1130","IL2021-40573",1,"07-20728/14-28462//12-26004",59.8941790702169,83.9873886131602,132.11537662016,37.9828604071796,0.580004043591553,6.95042953512372,510.123751752172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.1385192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.14263402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.03392795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.3857481,NA,0,6.88,0
"1131","IL2021-40608",1,"07-20728/14-28462//12-26004",59.6671247014197,88.0286678155154,132.957473760636,37.2268588316081,0.572640750872843,6.99779958741379,528.619244683471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.1579867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.45303228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.81497727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.4139186,NA,0,6.74,0
"1132","IL2021-40626",1,"07-20728/14-28462//12-26004",58.9987259704331,83.6150985553393,132.386980769399,37.4051484793324,0.839159140866236,13.1088377905003,498.046635360143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.4930144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.17840473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.70451456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.8064275,NA,0,5.91,0
"1133","IL2021-40641",1,"07-20728/14-28462//12-26004",59.0963405917191,85.4583425499842,133.556832569234,37.1159062641762,0.536158943808223,4.06551535187328,513.273206437271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.9787981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.07418416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.9282729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.6499276,NA,0,6.44,0
"1134","IL2021-40648",1,"07-20728/14-28462//12-26004",59.0396805488866,87.4312600899082,133.058683998352,35.6857218215328,0.644032758997699,5.67459351446652,524.329145438684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.3927767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.63167785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.89199805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.0589863,NA,0,6.26,0
"1135","IL2021-40661",1,"07-20728/14-28462//14-28444",60.4075004567324,72.1405132302815,133.146469991459,37.3902581902479,0.6055536850378,6.44490210053771,436.778637435076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.7744799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.82102193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.79907761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.64197703,NA,0,5.37,0
"1136","IL2021-40662",1,"07-20728/14-28462//14-28444",60.059643874903,80.8958211349652,132.139955467592,38.9504235228197,0.904932147234707,6.4956035745324,487.391463815061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.1631365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.12729673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.26153334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.91837047,NA,0,3.67,0
"1137","IL2021-40711",1,"07-20728/14-28462//14-28444",60.711316073119,73.6988218675272,131.965307793965,36.8742231086438,0.805429408773502,7.77908817819429,448.4570937184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.2809057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.04794834,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.30037159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.49360046,NA,0,5.86,0
"1138","IL2021-40733",1,"07-20728/14-28462//14-28444",60.2995998563985,83.8968459032774,132.515218743566,38.3164039931246,0.615126241870943,5.96403014156449,507.471375166192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.6249286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.8173417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.68717088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.7340078,NA,0,6.71,0
"1139","IL2021-40751",1,"07-20728/14-28468//15-25742",60.050717172659,84.536270132856,132.04068605635,37.153238498133,0.33972554686704,3.25463780554684,520.228937326381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.289818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.7865678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.75595025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.3558366,NA,NA,NA,NA,0,4.82,0
"1140","IL2021-40753",1,"07-20728/14-28468//15-25742",59.2840306825053,80.7450687665959,132.604585346884,35.5731058341953,0.434576619871402,4.81854121151813,492.653409685149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.9800447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.53595985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.20073529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.56827692,NA,0,5.32,0
"1141","IL2021-40761",1,"07-20728/14-28468//15-25742",59.4338990547005,77.2936690643742,131.716942615674,36.8196739961379,0.652841515070679,9.73549492713517,471.29661271178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.8255794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.13283342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.33790192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.62656441,NA,0,6.61,0
"1142","IL2021-40762",1,"07-20728/14-28468//15-25742",60.1060790808509,84.2620324843807,131.320739848484,36.9210907852837,0.787336301863062,10.1302566388765,510.44214496677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.3895564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.52491421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.83374333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.5157523,NA,NA,NA,NA,0,4.63,0
"1143","IL2021-40765",1,"07-20728/14-28468//15-25742",60.2900821890618,76.5282651846754,130.857455871043,36.2349811247654,0.522341966906477,4.65457805903628,476.814772116129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.041172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.64187302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.05168087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.13891035,NA,NA,NA,NA,0,5.02,0
"1144","IL2021-40807",1,"07-20728/14-28468//15-25742",60.0248369111429,79.4738400457415,131.644946713283,37.5789313720138,0.522582130948165,5.04341782288461,489.102934925957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.6503929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.66124293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.23597411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.05347031,NA,0,4.97,0
"1145","IL2021-40813",1,"07-20728/14-28468//15-25742",59.9016966587626,76.1714963453173,132.209935334554,35.3954690589589,0.797492427363353,10.8536431686614,459.329046758986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.6229818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.57204942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.16403562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89.5853073,NA,0,7.01,0
"1146","IL2021-40847",1,"07-20728/14-28468//15-25742",58.8628530744169,88.1465540669665,133.76558969397,37.0741698038235,0.785780356414351,7.66821875004277,520.597629966782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.3664898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.49728935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.04355679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.5978881,NA,NA,NA,NA,0,5.28,0
"1147","IL2021-40858",1,"07-20728/14-28468//15-25742",59.7008349050417,75.8874954849396,132.398650416005,36.5859868675529,0.313374713588423,4.74734947080742,467.742772975757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.7671498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.59504019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.74586544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.70003672,NA,0,4.63,0
"1148","IL2021-40862",1,"07-20728/14-28468//15-25742",59.437486399094,83.5542996848323,133.614952391269,37.0237515477466,0.0506084011806005,-0.980863193943134,513.518309641471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135.1099001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.00447151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.44200283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101.1422117,NA,0,6.82,0
"1149","IL2021-40865",1,"07-20728/14-28468//15-25742",60.0755646009615,83.7748300336571,132.621907384611,37.0930312354223,0.699850533676285,11.5988434884093,500.989985467935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.0456256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.59351674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.82902861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.0364575,NA,NA,NA,NA,0,5.62,0
"1150","IL2021-40869",1,"07-20728/14-28468//15-25742",59.6783131225576,81.4573381631104,132.722393371652,37.1100838557716,1.08596626489393,12.8175048524822,480.273506644034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.2132946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.67118176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.19470561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.26269673,NA,NA,NA,NA,0,7.3,0
"1151","IL2021-40873",1,"07-20728/14-28468//15-25742",59.7357707006184,79.5827941236939,132.426104859295,37.0449232491539,0.215346936823625,1.47219175392634,492.576124592755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,131.8831643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.63716123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.26462928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.60022053,NA,NA,NA,NA,0,5.02,0
"1152","IL2021-40877",1,"07-20728/14-28468//15-25742",59.6676740891229,72.3847588320344,131.229718904755,37.2903565456619,0.289826182042226,3.4011740406725,455.092619674109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.2984015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.30061254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.61787666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.63696525,NA,0,6.28,0
"1153","IL2021-40910",1,"07-20728/14-28468//15-25742",59.3732981316698,78.7380875667882,131.666900633347,35.6080208519089,0.827591005566199,9.549859471268,477.123585905909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132.8286626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.81391613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.2932762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.99173124,NA,0,6.03,0
"1154","IL2021-40930",1,"07-20728/14-28468//15-27666",60.7488146652826,78.1937774827745,132.061023011111,37.12583783367,0.8315293238837,12.7346724659355,469.826291328281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133.2811638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.40033924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.37360632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.99457988,NA,0,4.99,0
